iso3,country,indicator,year,value
TON,Tonga,NE.GDI.TOTL.ZS,2022,27.3260181331013
TTO,Trinidad and Tobago,NE.GDI.TOTL.ZS,2024,
TTO,Trinidad and Tobago,NE.GDI.TOTL.ZS,2023,18.985717034243
TTO,Trinidad and Tobago,NE.GDI.TOTL.ZS,2022,17.1792577403861
TUN,Tunisia,NE.GDI.TOTL.ZS,2024,7.85819532475466
TUN,Tunisia,NE.GDI.TOTL.ZS,2023,8.20796640437897
TUN,Tunisia,NE.GDI.TOTL.ZS,2022,16.6738021219912
TUR,Turkiye,NE.GDI.TOTL.ZS,2024,30.7311559549208
TUR,Turkiye,NE.GDI.TOTL.ZS,2023,34.5882765114043
TUR,Turkiye,NE.GDI.TOTL.ZS,2022,38.602139717568
TKM,Turkmenistan,NE.GDI.TOTL.ZS,2024,
TKM,Turkmenistan,NE.GDI.TOTL.ZS,2023,
TKM,Turkmenistan,NE.GDI.TOTL.ZS,2022,
TCA,Turks and Caicos Islands,NE.GDI.TOTL.ZS,2024,
TCA,Turks and Caicos Islands,NE.GDI.TOTL.ZS,2023,
TCA,Turks and Caicos Islands,NE.GDI.TOTL.ZS,2022,
TUV,Tuvalu,NE.GDI.TOTL.ZS,2024,
TUV,Tuvalu,NE.GDI.TOTL.ZS,2023,
TUV,Tuvalu,NE.GDI.TOTL.ZS,2022,
UGA,Uganda,NE.GDI.TOTL.ZS,2024,22.3995184838424
UGA,Uganda,NE.GDI.TOTL.ZS,2023,22.8160132458418
UGA,Uganda,NE.GDI.TOTL.ZS,2022,24.201342621546
UKR,Ukraine,NE.GDI.TOTL.ZS,2024,19.2236716130871
UKR,Ukraine,NE.GDI.TOTL.ZS,2023,18.0705046393604
UKR,Ukraine,NE.GDI.TOTL.ZS,2022,12.1132886209386
ARE,United Arab Emirates,NE.GDI.TOTL.ZS,2024,
ARE,United Arab Emirates,NE.GDI.TOTL.ZS,2023,26.6386668902392
ARE,United Arab Emirates,NE.GDI.TOTL.ZS,2022,26.0584868811112
GBR,United Kingdom,NE.GDI.TOTL.ZS,2024,19.1682079957281
GBR,United Kingdom,NE.GDI.TOTL.ZS,2023,18.4594014019513
GBR,United Kingdom,NE.GDI.TOTL.ZS,2022,18.3468561370256
USA,United States,NE.GDI.TOTL.ZS,2024,21.5325967668865
USA,United States,NE.GDI.TOTL.ZS,2023,21.5701430454153
USA,United States,NE.GDI.TOTL.ZS,2022,22.0268164402666
URY,Uruguay,NE.GDI.TOTL.ZS,2024,15.9230113680645
URY,Uruguay,NE.GDI.TOTL.ZS,2023,17.6566283807228
URY,Uruguay,NE.GDI.TOTL.ZS,2022,18.6148403942578
UZB,Uzbekistan,NE.GDI.TOTL.ZS,2024,39.0472249923559
UZB,Uzbekistan,NE.GDI.TOTL.ZS,2023,33.0290737657093
UZB,Uzbekistan,NE.GDI.TOTL.ZS,2022,33.3171368327978
VUT,Vanuatu,NE.GDI.TOTL.ZS,2024,26.085691564676
VUT,Vanuatu,NE.GDI.TOTL.ZS,2023,22.2749819816
VUT,Vanuatu,NE.GDI.TOTL.ZS,2022,20.8892768980673
VEN,"Venezuela, RB",NE.GDI.TOTL.ZS,2024,4.86458355999449
VEN,"Venezuela, RB",NE.GDI.TOTL.ZS,2023,5.3259688045833
VEN,"Venezuela, RB",NE.GDI.TOTL.ZS,2022,6.16853810249129
VNM,Viet Nam,NE.GDI.TOTL.ZS,2024,30.5847264337631
VNM,Viet Nam,NE.GDI.TOTL.ZS,2023,31.6683495522758
VNM,Viet Nam,NE.GDI.TOTL.ZS,2022,32.3404994444961
VIR,Virgin Islands (U.S.),NE.GDI.TOTL.ZS,2024,
VIR,Virgin Islands (U.S.),NE.GDI.TOTL.ZS,2023,
VIR,Virgin Islands (U.S.),NE.GDI.TOTL.ZS,2022,
PSE,West Bank and Gaza,NE.GDI.TOTL.ZS,2024,23.6400302180821
PSE,West Bank and Gaza,NE.GDI.TOTL.ZS,2023,25.0806274181518
PSE,West Bank and Gaza,NE.GDI.TOTL.ZS,2022,26.5231796718061
YEM,"Yemen, Rep.",NE.GDI.TOTL.ZS,2024,
YEM,"Yemen, Rep.",NE.GDI.TOTL.ZS,2023,
YEM,"Yemen, Rep.",NE.GDI.TOTL.ZS,2022,
ZMB,Zambia,NE.GDI.TOTL.ZS,2024,23.7884862636697
ZMB,Zambia,NE.GDI.TOTL.ZS,2023,31.4450686240954
ZMB,Zambia,NE.GDI.TOTL.ZS,2022,26.980508150543
ZWE,Zimbabwe,NE.GDI.TOTL.ZS,2024,8.84991575620184
ZWE,Zimbabwe,NE.GDI.TOTL.ZS,2023,10.0230432587302
ZWE,Zimbabwe,NE.GDI.TOTL.ZS,2022,7.63751490457867
AFE,Africa Eastern and Southern,FP.CPI.TOTL.ZG,2024,4.77085731915833
AFE,Africa Eastern and Southern,FP.CPI.TOTL.ZG,2023,7.39918558080627
AFE,Africa Eastern and Southern,FP.CPI.TOTL.ZG,2022,10.8834775726018
AFW,Africa Western and Central,FP.CPI.TOTL.ZG,2024,3.60804426950566
AFW,Africa Western and Central,FP.CPI.TOTL.ZG,2023,5.22116801324002
AFW,Africa Western and Central,FP.CPI.TOTL.ZG,2022,7.94925143524016
ARB,Arab World,FP.CPI.TOTL.ZG,2024,2.30890057183497
ARB,Arab World,FP.CPI.TOTL.ZG,2023,4.00025877060152
ARB,Arab World,FP.CPI.TOTL.ZG,2022,5.17222088647606
CSS,Caribbean small states,FP.CPI.TOTL.ZG,2024,2.73620751873313
CSS,Caribbean small states,FP.CPI.TOTL.ZG,2023,4.10449281822017
CSS,Caribbean small states,FP.CPI.TOTL.ZG,2022,5.82838638517959
CEB,Central Europe and the Baltics,FP.CPI.TOTL.ZG,2024,2.75760909424279
CEB,Central Europe and the Baltics,FP.CPI.TOTL.ZG,2023,9.44284140088564
CEB,Central Europe and the Baltics,FP.CPI.TOTL.ZG,2022,14.6081439492433
EAR,Early-demographic dividend,FP.CPI.TOTL.ZG,2024,3.28955985952768
EAR,Early-demographic dividend,FP.CPI.TOTL.ZG,2023,5.88585897042164
EAR,Early-demographic dividend,FP.CPI.TOTL.ZG,2022,7.19861615609867
EAS,East Asia & Pacific,FP.CPI.TOTL.ZG,2024,2.27673550782623
EAS,East Asia & Pacific,FP.CPI.TOTL.ZG,2023,4.25155508842779
EAS,East Asia & Pacific,FP.CPI.TOTL.ZG,2022,5.51812928576938
EAP,East Asia & Pacific (excluding high income),FP.CPI.TOTL.ZG,2024,2.18151273615189
EAP,East Asia & Pacific (excluding high income),FP.CPI.TOTL.ZG,2023,5.88585897042164
EAP,East Asia & Pacific (excluding high income),FP.CPI.TOTL.ZG,2022,5.66964369895446
TEA,East Asia & Pacific (IDA & IBRD countries),FP.CPI.TOTL.ZG,2024,2.20662023268446
TEA,East Asia & Pacific (IDA & IBRD countries),FP.CPI.TOTL.ZG,2023,5.93194206291787
TEA,East Asia & Pacific (IDA & IBRD countries),FP.CPI.TOTL.ZG,2022,5.82115811213955
EMU,Euro area,FP.CPI.TOTL.ZG,2024,2.2564981433876
EMU,Euro area,FP.CPI.TOTL.ZG,2023,5.94643667725823
EMU,Euro area,FP.CPI.TOTL.ZG,2022,8.54686993188458
ECS,Europe & Central Asia,FP.CPI.TOTL.ZG,2024,2.75760909424279
ECS,Europe & Central Asia,FP.CPI.TOTL.ZG,2023,7.12042212089904
ECS,Europe & Central Asia,FP.CPI.TOTL.ZG,2022,11.1136121878761
ECA,Europe & Central Asia (excluding high income),FP.CPI.TOTL.ZG,2024,4.6705297488997
ECA,Europe & Central Asia (excluding high income),FP.CPI.TOTL.ZG,2023,9.07365149809048
ECA,Europe & Central Asia (excluding high income),FP.CPI.TOTL.ZG,2022,13.8875841659221
TEC,Europe & Central Asia (IDA & IBRD countries),FP.CPI.TOTL.ZG,2024,4.23056936260083
TEC,Europe & Central Asia (IDA & IBRD countries),FP.CPI.TOTL.ZG,2023,9.36187249769015
TEC,Europe & Central Asia (IDA & IBRD countries),FP.CPI.TOTL.ZG,2022,13.8522590144267
EUU,European Union,FP.CPI.TOTL.ZG,2024,2.43531202435314
EUU,European Union,FP.CPI.TOTL.ZG,2023,6.29942487419125
EUU,European Union,FP.CPI.TOTL.ZG,2022,8.83369886749452
HPC,Heavily indebted poor countries (HIPC),FP.CPI.TOTL.ZG,2024,4.60621098127101
HPC,Heavily indebted poor countries (HIPC),FP.CPI.TOTL.ZG,2023,7.12697482131851
HPC,Heavily indebted poor countries (HIPC),FP.CPI.TOTL.ZG,2022,9.65914753785069
,High income,FP.CPI.TOTL.ZG,2024,2.38158383281173
,High income,FP.CPI.TOTL.ZG,2023,4.73151302622883
,High income,FP.CPI.TOTL.ZG,2022,7.53107834634288
IBD,IBRD only,FP.CPI.TOTL.ZG,2024,3.54713144937457
IBD,IBRD only,FP.CPI.TOTL.ZG,2023,5.87451911590197
IBD,IBRD only,FP.CPI.TOTL.ZG,2022,9.10437983075437
IBT,IDA & IBRD total,FP.CPI.TOTL.ZG,2024,3.62770736940927
IBT,IDA & IBRD total,FP.CPI.TOTL.ZG,2023,6.09114152504141
IBT,IDA & IBRD total,FP.CPI.TOTL.ZG,2022,9.08963911525032
IDB,IDA blend,FP.CPI.TOTL.ZG,2024,3.45053028131019
IDB,IDA blend,FP.CPI.TOTL.ZG,2023,4.56457719814894
IDB,IDA blend,FP.CPI.TOTL.ZG,2022,6.64110132423665
IDX,IDA only,FP.CPI.TOTL.ZG,2024,4.25632834866278
IDX,IDA only,FP.CPI.TOTL.ZG,2023,7.12142371831339
IDX,IDA only,FP.CPI.TOTL.ZG,2022,9.57337118555953
IDA,IDA total,FP.CPI.TOTL.ZG,2024,3.89084237884105
IDA,IDA total,FP.CPI.TOTL.ZG,2023,7.10220928557059
IDA,IDA total,FP.CPI.TOTL.ZG,2022,8.6807215073403
LTE,Late-demographic dividend,FP.CPI.TOTL.ZG,2024,2.90379501424778
LTE,Late-demographic dividend,FP.CPI.TOTL.ZG,2023,5.86910359896119
LTE,Late-demographic dividend,FP.CPI.TOTL.ZG,2022,9.10437983075437
LCN,Latin America & Caribbean,FP.CPI.TOTL.ZG,2024,3.46497037946077
LCN,Latin America & Caribbean,FP.CPI.TOTL.ZG,2023,4.63202285403356
LCN,Latin America & Caribbean,FP.CPI.TOTL.ZG,2022,8.08552554700602
LAC,Latin America & Caribbean (excluding high income),FP.CPI.TOTL.ZG,2024,3.83540271728533
LAC,Latin America & Caribbean (excluding high income),FP.CPI.TOTL.ZG,2023,5.08677483158112
LAC,Latin America & Caribbean (excluding high income),FP.CPI.TOTL.ZG,2022,8.81109209279587
TLA,Latin America & the Caribbean (IDA & IBRD countries),FP.CPI.TOTL.ZG,2024,3.62770736940927
TLA,Latin America & the Caribbean (IDA & IBRD countries),FP.CPI.TOTL.ZG,2023,4.70881783212245
TLA,Latin America & the Caribbean (IDA & IBRD countries),FP.CPI.TOTL.ZG,2022,8.27477490232654
LDC,Least developed countries: UN classification,FP.CPI.TOTL.ZG,2024,4.6850965426577
LDC,Least developed countries: UN classification,FP.CPI.TOTL.ZG,2023,7.12697482131851
LDC,Least developed countries: UN classification,FP.CPI.TOTL.ZG,2022,9.45801281304023
LMY,Low & middle income,FP.CPI.TOTL.ZG,2024,3.83540271728533
LMY,Low & middle income,FP.CPI.TOTL.ZG,2023,6.15623852560203
LMY,Low & middle income,FP.CPI.TOTL.ZG,2022,8.81109209279587
,Low income,FP.CPI.TOTL.ZG,2024,7.91416611716344
,Low income,FP.CPI.TOTL.ZG,2023,8.5006507858837
,Low income,FP.CPI.TOTL.ZG,2022,10.2794018093421
,Lower middle income,FP.CPI.TOTL.ZG,2024,4.65491747661456
,Lower middle income,FP.CPI.TOTL.ZG,2023,7.52710509155193
,Lower middle income,FP.CPI.TOTL.ZG,2022,7.96757361617945
MEA,"Middle East, North Africa, Afghanistan & Pakistan",FP.CPI.TOTL.ZG,2024,2.12615766885021
MEA,"Middle East, North Africa, Afghanistan & Pakistan",FP.CPI.TOTL.ZG,2023,4.22522603168918
MEA,"Middle East, North Africa, Afghanistan & Pakistan",FP.CPI.TOTL.ZG,2022,5.17222088647606
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",FP.CPI.TOTL.ZG,2024,4.04611455313434
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",FP.CPI.TOTL.ZG,2023,6.09114152504141
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",FP.CPI.TOTL.ZG,2022,8.30646124447623
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",FP.CPI.TOTL.ZG,2024,3.32890533415537
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",FP.CPI.TOTL.ZG,2023,7.70665764216232
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",FP.CPI.TOTL.ZG,2022,8.78598837999588
MIC,Middle income,FP.CPI.TOTL.ZG,2024,3.6045220384796
MIC,Middle income,FP.CPI.TOTL.ZG,2023,6.083192685419
MIC,Middle income,FP.CPI.TOTL.ZG,2022,8.32008377271927
NAC,North America,FP.CPI.TOTL.ZG,2024,2.6655545188319
NAC,North America,FP.CPI.TOTL.ZG,2023,3.99766999081457
NAC,North America,FP.CPI.TOTL.ZG,2022,7.40280048696867
,Not classified,FP.CPI.TOTL.ZG,2024,
,Not classified,FP.CPI.TOTL.ZG,2023,
,Not classified,FP.CPI.TOTL.ZG,2022,
OED,OECD members,FP.CPI.TOTL.ZG,2024,2.75237849043039
OED,OECD members,FP.CPI.TOTL.ZG,2023,5.67767862615429
OED,OECD members,FP.CPI.TOTL.ZG,2022,8.23803240697186
OSS,Other small states,FP.CPI.TOTL.ZG,2024,2.08742660145219
OSS,Other small states,FP.CPI.TOTL.ZG,2023,5.51293808804143
OSS,Other small states,FP.CPI.TOTL.ZG,2022,7.46811935414937
PSS,Pacific island small states,FP.CPI.TOTL.ZG,2024,2.45545072159028
PSS,Pacific island small states,FP.CPI.TOTL.ZG,2023,7.92164684826777
PSS,Pacific island small states,FP.CPI.TOTL.ZG,2022,6.37906506708423
PST,Post-demographic dividend,FP.CPI.TOTL.ZG,2024,2.44091572720697
PST,Post-demographic dividend,FP.CPI.TOTL.ZG,2023,5.06713865364213
PST,Post-demographic dividend,FP.CPI.TOTL.ZG,2022,7.87737003690613
PRE,Pre-demographic dividend,FP.CPI.TOTL.ZG,2024,4.19081721344523
PRE,Pre-demographic dividend,FP.CPI.TOTL.ZG,2023,7.10220928557059
PRE,Pre-demographic dividend,FP.CPI.TOTL.ZG,2022,8.77567482988523
SST,Small states,FP.CPI.TOTL.ZG,2024,2.34358922540366
SST,Small states,FP.CPI.TOTL.ZG,2023,5.06713865364213
SST,Small states,FP.CPI.TOTL.ZG,2022,6.27689319447544
SAS,South Asia,FP.CPI.TOTL.ZG,2024,3.72320611944934
SAS,South Asia,FP.CPI.TOTL.ZG,2023,6.38250790219375
SAS,South Asia,FP.CPI.TOTL.ZG,2022,7.18461996730069
TSA,South Asia (IDA & IBRD),FP.CPI.TOTL.ZG,2024,3.72320611944934
TSA,South Asia (IDA & IBRD),FP.CPI.TOTL.ZG,2023,6.38250790219375
TSA,South Asia (IDA & IBRD),FP.CPI.TOTL.ZG,2022,7.18461996730069
SSF,Sub-Saharan Africa,FP.CPI.TOTL.ZG,2024,4.30009584697999
SSF,Sub-Saharan Africa,FP.CPI.TOTL.ZG,2023,6.69759990789845
SSF,Sub-Saharan Africa,FP.CPI.TOTL.ZG,2022,9.45801281304023
SSA,Sub-Saharan Africa (excluding high income),FP.CPI.TOTL.ZG,2024,4.36115246518962
SSA,Sub-Saharan Africa (excluding high income),FP.CPI.TOTL.ZG,2023,7.05298238454736
SSA,Sub-Saharan Africa (excluding high income),FP.CPI.TOTL.ZG,2022,9.52526628622843
TSS,Sub-Saharan Africa (IDA & IBRD countries),FP.CPI.TOTL.ZG,2024,4.30009584697999
TSS,Sub-Saharan Africa (IDA & IBRD countries),FP.CPI.TOTL.ZG,2023,6.69759990789845
TSS,Sub-Saharan Africa (IDA & IBRD countries),FP.CPI.TOTL.ZG,2022,9.45801281304023
,Upper middle income,FP.CPI.TOTL.ZG,2024,3.18188924237472
,Upper middle income,FP.CPI.TOTL.ZG,2023,5.0341072621757
,Upper middle income,FP.CPI.TOTL.ZG,2022,8.81109209279587
WLD,World,FP.CPI.TOTL.ZG,2024,3.01447576977999
WLD,World,FP.CPI.TOTL.ZG,2023,5.79944107391962
WLD,World,FP.CPI.TOTL.ZG,2022,8.08169507021982
AFG,Afghanistan,FP.CPI.TOTL.ZG,2024,-6.60118564073726
AFG,Afghanistan,FP.CPI.TOTL.ZG,2023,-4.64470870797775
AFG,Afghanistan,FP.CPI.TOTL.ZG,2022,13.7121023720065
ALB,Albania,FP.CPI.TOTL.ZG,2024,2.21587375089992
ALB,Albania,FP.CPI.TOTL.ZG,2023,4.75834555150038
ALB,Albania,FP.CPI.TOTL.ZG,2022,6.72520271530059
DZA,Algeria,FP.CPI.TOTL.ZG,2024,4.04611455313434
DZA,Algeria,FP.CPI.TOTL.ZG,2023,9.32217375928322
DZA,Algeria,FP.CPI.TOTL.ZG,2022,9.26551551551553
ASM,American Samoa,FP.CPI.TOTL.ZG,2024,
ASM,American Samoa,FP.CPI.TOTL.ZG,2023,
ASM,American Samoa,FP.CPI.TOTL.ZG,2022,
AND,Andorra,FP.CPI.TOTL.ZG,2024,
AND,Andorra,FP.CPI.TOTL.ZG,2023,
AND,Andorra,FP.CPI.TOTL.ZG,2022,
AGO,Angola,FP.CPI.TOTL.ZG,2024,28.2404948915772
AGO,Angola,FP.CPI.TOTL.ZG,2023,13.6441017767715
AGO,Angola,FP.CPI.TOTL.ZG,2022,21.3552901320822
ATG,Antigua and Barbuda,FP.CPI.TOTL.ZG,2024,6.19886698842116
ATG,Antigua and Barbuda,FP.CPI.TOTL.ZG,2023,5.06713865364213
ATG,Antigua and Barbuda,FP.CPI.TOTL.ZG,2022,7.53107834634288
ARG,Argentina,FP.CPI.TOTL.ZG,2024,219.883929014578
ARG,Argentina,FP.CPI.TOTL.ZG,2023,133.488935594175
ARG,Argentina,FP.CPI.TOTL.ZG,2022,72.430757531824
ARM,Armenia,FP.CPI.TOTL.ZG,2024,0.269511978259125
ARM,Armenia,FP.CPI.TOTL.ZG,2023,1.98041877615554
ARM,Armenia,FP.CPI.TOTL.ZG,2022,8.64091108973855
ABW,Aruba,FP.CPI.TOTL.ZG,2024,
ABW,Aruba,FP.CPI.TOTL.ZG,2023,
ABW,Aruba,FP.CPI.TOTL.ZG,2022,
AUS,Australia,FP.CPI.TOTL.ZG,2024,3.16656665428797
AUS,Australia,FP.CPI.TOTL.ZG,2023,5.59701792296707
AUS,Australia,FP.CPI.TOTL.ZG,2022,6.59409658717841
AUT,Austria,FP.CPI.TOTL.ZG,2024,2.93791574279376
AUT,Austria,FP.CPI.TOTL.ZG,2023,7.81413417002831
AUT,Austria,FP.CPI.TOTL.ZG,2022,8.54686993188458
AZE,Azerbaijan,FP.CPI.TOTL.ZG,2024,2.21217188919901
AZE,Azerbaijan,FP.CPI.TOTL.ZG,2023,8.78543049849081
AZE,Azerbaijan,FP.CPI.TOTL.ZG,2022,13.8522590144267
BHS,"Bahamas, The",FP.CPI.TOTL.ZG,2024,0.409162489083286
BHS,"Bahamas, The",FP.CPI.TOTL.ZG,2023,3.05291578969743
BHS,"Bahamas, The",FP.CPI.TOTL.ZG,2022,5.60540633583044
BHR,Bahrain,FP.CPI.TOTL.ZG,2024,0.919635459817651
BHR,Bahrain,FP.CPI.TOTL.ZG,2023,0.0746206782192256
BHR,Bahrain,FP.CPI.TOTL.ZG,2022,3.62574104304482
BGD,Bangladesh,FP.CPI.TOTL.ZG,2024,10.4657482763412
BGD,Bangladesh,FP.CPI.TOTL.ZG,2023,9.8835030377921
BGD,Bangladesh,FP.CPI.TOTL.ZG,2022,7.69695437176898
BRB,Barbados,FP.CPI.TOTL.ZG,2024,1.4464366430616
BRB,Barbados,FP.CPI.TOTL.ZG,2023,3.18718905472632
BRB,Barbados,FP.CPI.TOTL.ZG,2022,
BLR,Belarus,FP.CPI.TOTL.ZG,2024,5.78531910428005
BLR,Belarus,FP.CPI.TOTL.ZG,2023,5.0005990309131
BLR,Belarus,FP.CPI.TOTL.ZG,2022,15.209675274081
BEL,Belgium,FP.CPI.TOTL.ZG,2024,3.14349136500041
BEL,Belgium,FP.CPI.TOTL.ZG,2023,4.04901077613941
BEL,Belgium,FP.CPI.TOTL.ZG,2022,9.597511728725
BLZ,Belize,FP.CPI.TOTL.ZG,2024,3.28955985952768
BLZ,Belize,FP.CPI.TOTL.ZG,2023,4.38984017487675
BLZ,Belize,FP.CPI.TOTL.ZG,2022,6.27689319447544
BEN,Benin,FP.CPI.TOTL.ZG,2024,1.16093089640415
BEN,Benin,FP.CPI.TOTL.ZG,2023,2.73870078406075
BEN,Benin,FP.CPI.TOTL.ZG,2022,1.35077863583527
BMU,Bermuda,FP.CPI.TOTL.ZG,2024,
BMU,Bermuda,FP.CPI.TOTL.ZG,2023,
BMU,Bermuda,FP.CPI.TOTL.ZG,2022,
BTN,Bhutan,FP.CPI.TOTL.ZG,2024,2.76131569624098
BTN,Bhutan,FP.CPI.TOTL.ZG,2023,4.22934419929251
BTN,Bhutan,FP.CPI.TOTL.ZG,2022,5.6391667139637
BOL,Bolivia,FP.CPI.TOTL.ZG,2024,5.09976568317427
BOL,Bolivia,FP.CPI.TOTL.ZG,2023,2.57688800489192
BOL,Bolivia,FP.CPI.TOTL.ZG,2022,1.74632872945969
BIH,Bosnia and Herzegovina,FP.CPI.TOTL.ZG,2024,
BIH,Bosnia and Herzegovina,FP.CPI.TOTL.ZG,2023,6.1059011284828
BIH,Bosnia and Herzegovina,FP.CPI.TOTL.ZG,2022,14.0208440826771
BWA,Botswana,FP.CPI.TOTL.ZG,2024,2.81835131676251
BWA,Botswana,FP.CPI.TOTL.ZG,2023,5.0676154934383
BWA,Botswana,FP.CPI.TOTL.ZG,2022,11.665567478802
BRA,Brazil,FP.CPI.TOTL.ZG,2024,4.36746407652337
BRA,Brazil,FP.CPI.TOTL.ZG,2023,4.59356282283204
BRA,Brazil,FP.CPI.TOTL.ZG,2022,9.28010608956873
VGB,British Virgin Islands,FP.CPI.TOTL.ZG,2024,
VGB,British Virgin Islands,FP.CPI.TOTL.ZG,2023,
VGB,British Virgin Islands,FP.CPI.TOTL.ZG,2022,
BRN,Brunei Darussalam,FP.CPI.TOTL.ZG,2024,-0.388674165036461
BRN,Brunei Darussalam,FP.CPI.TOTL.ZG,2023,0.35706431153689
BRN,Brunei Darussalam,FP.CPI.TOTL.ZG,2022,3.68225030604216
BGR,Bulgaria,FP.CPI.TOTL.ZG,2024,2.44651943006079
BGR,Bulgaria,FP.CPI.TOTL.ZG,2023,9.44284140088564
BGR,Bulgaria,FP.CPI.TOTL.ZG,2022,15.3252589264367
BFA,Burkina Faso,FP.CPI.TOTL.ZG,2024,4.19081721344523
BFA,Burkina Faso,FP.CPI.TOTL.ZG,2023,0.742910428668918
BFA,Burkina Faso,FP.CPI.TOTL.ZG,2022,14.2902354303358
BDI,Burundi,FP.CPI.TOTL.ZG,2024,20.2124925027847
BDI,Burundi,FP.CPI.TOTL.ZG,2023,26.9414835762453
BDI,Burundi,FP.CPI.TOTL.ZG,2022,18.8008786664945
CPV,Cabo Verde,FP.CPI.TOTL.ZG,2024,1.04817001091965
CPV,Cabo Verde,FP.CPI.TOTL.ZG,2023,3.72437517668748
CPV,Cabo Verde,FP.CPI.TOTL.ZG,2022,7.93092925430087
KHM,Cambodia,FP.CPI.TOTL.ZG,2024,0.808042016536654
KHM,Cambodia,FP.CPI.TOTL.ZG,2023,2.12746796594194
KHM,Cambodia,FP.CPI.TOTL.ZG,2022,5.34370264895437
CMR,Cameroon,FP.CPI.TOTL.ZG,2024,4.53331349711606
CMR,Cameroon,FP.CPI.TOTL.ZG,2023,7.38281384280984
CMR,Cameroon,FP.CPI.TOTL.ZG,2022,6.24767713343861
CAN,Canada,FP.CPI.TOTL.ZG,2024,2.38158383281173
CAN,Canada,FP.CPI.TOTL.ZG,2023,3.87900159788426
CAN,Canada,FP.CPI.TOTL.ZG,2022,6.80280115341613
CYM,Cayman Islands,FP.CPI.TOTL.ZG,2024,
CYM,Cayman Islands,FP.CPI.TOTL.ZG,2023,
CYM,Cayman Islands,FP.CPI.TOTL.ZG,2022,
CAF,Central African Republic,FP.CPI.TOTL.ZG,2024,1.47733600718744
CAF,Central African Republic,FP.CPI.TOTL.ZG,2023,2.97913852618937
CAF,Central African Republic,FP.CPI.TOTL.ZG,2022,5.58316735183247
TCD,Chad,FP.CPI.TOTL.ZG,2024,8.89950732263754
TCD,Chad,FP.CPI.TOTL.ZG,2023,10.8363568399843
TCD,Chad,FP.CPI.TOTL.ZG,2022,5.78802687843616
CHI,Channel Islands,FP.CPI.TOTL.ZG,2024,
CHI,Channel Islands,FP.CPI.TOTL.ZG,2023,
CHI,Channel Islands,FP.CPI.TOTL.ZG,2022,
CHL,Chile,FP.CPI.TOTL.ZG,2024,4.29763891572524
CHL,Chile,FP.CPI.TOTL.ZG,2023,7.58168251407962
CHL,Chile,FP.CPI.TOTL.ZG,2022,11.643866711056
CHN,China,FP.CPI.TOTL.ZG,2024,0.218128938439177
CHN,China,FP.CPI.TOTL.ZG,2023,0.234836828893051
CHN,China,FP.CPI.TOTL.ZG,2022,1.97357555739051
COL,Colombia,FP.CPI.TOTL.ZG,2024,6.60908593728228
COL,Colombia,FP.CPI.TOTL.ZG,2023,11.7359044948689
COL,Colombia,FP.CPI.TOTL.ZG,2022,10.1772313546166
COM,Comoros,FP.CPI.TOTL.ZG,2024,5.05192609588218
COM,Comoros,FP.CPI.TOTL.ZG,2023,8.37373955490996
COM,Comoros,FP.CPI.TOTL.ZG,2022,12.5320314570999
COD,"Congo, Dem. Rep.",FP.CPI.TOTL.ZG,2024,
COD,"Congo, Dem. Rep.",FP.CPI.TOTL.ZG,2023,
COD,"Congo, Dem. Rep.",FP.CPI.TOTL.ZG,2022,
COG,"Congo, Rep.",FP.CPI.TOTL.ZG,2024,3.09143630919166
COG,"Congo, Rep.",FP.CPI.TOTL.ZG,2023,4.30174563591016
COG,"Congo, Rep.",FP.CPI.TOTL.ZG,2022,3.04344334698478
CRI,Costa Rica,FP.CPI.TOTL.ZG,2024,-0.412853001047069
CRI,Costa Rica,FP.CPI.TOTL.ZG,2023,0.525193508693455
CRI,Costa Rica,FP.CPI.TOTL.ZG,2022,8.27477490232654
CIV,Cote d'Ivoire,FP.CPI.TOTL.ZG,2024,3.45053028131019
CIV,Cote d'Ivoire,FP.CPI.TOTL.ZG,2023,4.36972254867474
CIV,Cote d'Ivoire,FP.CPI.TOTL.ZG,2022,5.23352856100843
HRV,Croatia,FP.CPI.TOTL.ZG,2024,2.97200477643626
HRV,Croatia,FP.CPI.TOTL.ZG,2023,7.94128177586822
HRV,Croatia,FP.CPI.TOTL.ZG,2022,10.7805806758686
CUB,Cuba,FP.CPI.TOTL.ZG,2024,
CUB,Cuba,FP.CPI.TOTL.ZG,2023,
CUB,Cuba,FP.CPI.TOTL.ZG,2022,
CUW,Curacao,FP.CPI.TOTL.ZG,2024,
CUW,Curacao,FP.CPI.TOTL.ZG,2023,
CUW,Curacao,FP.CPI.TOTL.ZG,2022,
CYP,Cyprus,FP.CPI.TOTL.ZG,2024,1.80023018624824
CYP,Cyprus,FP.CPI.TOTL.ZG,2023,3.54134188751646
CYP,Cyprus,FP.CPI.TOTL.ZG,2022,8.39548297993334
CZE,Czechia,FP.CPI.TOTL.ZG,2024,2.43531202435314
CZE,Czechia,FP.CPI.TOTL.ZG,2023,10.6612601372427
